isbn,author
9781590171455,Simone Weil
9780753453216,Homer
9780425199329,Clive Cussler
9780140440461,Dante Alighieri
9780192835024,Dante Alighieri
9780140441055,Dante Alighieri
9780764804946,Joseph Gallagher
9780140440225,Geoffrey Chaucer
9780393925876,Geoffrey Chaucer
9780310249870,Chris    Green
9781598184549,Jules Verne
9780786714957,Mike Ashley
9780553213973,Jules Verne
9780237526887,Pauline Francis
9780812972122,Jules Verne
9781589630949,Jules Verne
9781885586421,Gonzague Saint Bris
9781410103277,Jules Verne
9780451529770,Jules Verne
9780812968569,Jules Verne
9780812966428,Jules Verne
9781410102157,Jules Verne
9780307276780,Mary Gordon
9780307338464,Lisa Unger
9780340824467,John A. Keel
9781558743748,David Deida
9780684856278,Reynolds Price
9780684825106,Reynolds Price
9780743418720,Jodi Picoult
9780140085303,Ken Kesey
9780140139976,Ken Kesey
9781560251149,Paul Perry
9780670831746,Ken Kesey
9780060775858,Margaret Wise Brown
9780061125935,Margaret Wise Brown
9781594862953,Bill Maher
9780743291354,Bill Maher
9780345412812,Bill Maher
9780141314570,S.E. Hinton
9780896087644,Jane Jeong Trenka
9781401211950,Judd Winick
9780895941411,Audre Lorde
9780679742586,Sandra Cisneros
9780739322796,Sandra Cisneros
9780806133638,Homer
9780141013954,William Shakespeare
9780689036910,Carolyn Keene
9781557091628,Carolyn Keene
9781557091550,Carolyn Keene
9781557092649,Carolyn Keene
9781557092632,Carolyn Keene
9781851682348,Roy Mottahedeh
9780812975291,Tom Brokaw
9780712678865,Ricardo Semler
9780821775899,Fern Michaels
9780823084500,Robert J. Ray
9781585678136,Francis Meynell
9780895872739,Lynn Setzer
9780375757976,Thomas Hardy
9780140436990,Thomas Hardy
9780192834911,Thomas Hardy
9780743480710,Greg Cox
9781400049516,Graham Hancock
9780060906825,James Hillman
9780439681360,Jude Watson
9781569716182,Mike Kennedy
9780743480727,Greg Cox
9780345483195,Gail Godwin
9780375823619,P.D. Eastman
9780156632775,T.S. Eliot
9780060925819,Frances Gies
9782253150862,Rohinton Mistry
9780679434047,Rosie Daley
9780521532488,William Shakespeare
9781903436332,William Shakespeare
9780521297653,William Shakespeare
9780684854755,Ursula Hegi
9780684846118,Ursula Hegi
9780316182744,Janet Fitch
9780393978193,William Shakespeare
9780786928576,Jean Rabe
9781559362108,Aimé Césaire
9781903436608,William Shakespeare
9781586634049,SparkNotes
9780521532471,William Shakespeare
9782266075183,John Berendt
9782869595941,Michel de Montaigne
9780822007357,Amy L. Marsland
9780140444308,Victor Hugo
9780691102573,Stephen Greenblatt
9780313324529,Sarah K. Herz
9780300101058,William Shakespeare
9780521532525,William Shakespeare
9780198321491,William Shakespeare
9781580495783,William Shakespeare
9780521532532,William Shakespeare
9780764585746,William Shakespeare
9781586633585,SparkNotes
9781903436912,William Shakespeare
9782221092491,Christina Schwarz
9780679767398,Haruki Murakami
9780465007806,Stewart Brand
9780553157277,Francine Pascal
9780091906818,Dale Carnegie
9780749307844,Dale Carnegie
9780743272773,Donna Dale Carnegie
9780393324860,Charles Wheelan
9780938045557,Pavel Tsatsouline
9780385334303,Desmond Morris
9781932361278,Doug Lansky
9780060899226,Anthony Bourdain
9780231138703,Michael J. Mauboussin
9780785263715,Donald Miller
9780681403222,Douglas Adams
9781557046765,Robbie Stamp
9780708823606,Stephen King
9780767921961,Greg Behrendt
9780349117621,Max Barry
9780679721819,Gloria Naylor
9780312422738,Sigrid Nunez
9781933368566,Sigrid Nunez
9780810114685,Karel Čapek
9781400033720,Michio Kaku
9780758210180,Joanne Fluke
9780758202956,Joanne Fluke
9780758201553,Joanne Fluke
9781575667218,Joanne Fluke
9780758215048,Joanne Fluke
9780060566685,Christopher Moore
9780758206824,Joanne Fluke
9780758213501,Joanne Fluke
9781575667225,Joanne Fluke
9780827242319,Eric H.F. Law
9780060799908,Al Ries
9780071359160,Al Ries
9780887306662,Al Ries
9780452267640,Al Ries
9780060590291,Christopher Moore
9780060735418,Christopher Moore
9780060735449,Christopher Moore
9780060590277,Christopher Moore
9780060735425,Christopher Moore
9780060735456,Christopher Moore
9780140140828,Bill Buford
9780393061062,Will Eisner
9780961472825,Will Eisner
9781401207557,Will Eisner
9780393328608,Will Eisner
9781569719602,Will Eisner
9780345461537,Robert E. Howard
9781593075439,Akira Yoshida
9781568821818,Sandy Petersen
9780141187068,H.P. Lovecraft
9781568821863,Lynn Willis
9781568821801,William    Jones
9781568821443,Keith Herber
9781568821870,Cody Goodfellow
9781568821405,Sam Johnson
9781568821481,Sandy Petersen
9781568821740,Sandy Petersen
9781568821177,Stephen Mark Rainey
9780760728505,Jules Verne
9780312199432,Jim Fergus
9780143038825,William Easterly
9780205313426,William Strunk Jr.
9780140620634,Bram Stoker
9781416520382,Marta Acosta
9780321399533,Mary Wollstonecraft Shelley
9780486295688,Candace Ward
9780130977694,Michael J. Lyons
9780688001292,James L. Stokesbury
9781887368797,Richard Matheson
9780312878276,Richard Matheson
9780765311719,Logan Swanson
9780727860996,Richard Matheson
9780765311405,Richard Matheson
9780765308375,Richard Matheson
9780312878269,Richard Matheson
9780765308702,Richard Matheson
9781932382723,Ian Edginton
9781887368889,Richard Matheson
9780375724930,Ha Jin
9781581950069,Ha Jin
9780375702068,Ha Jin
9780099422174,Ha Jin
9780099428169,Ha Jin
9780140389661,S.E. Hinton
9780765344724,S.E. Hinton
9780006751151,S.E. Hinton
9781873448038,Allen J. Frantzen
9780613996983,John Steinbeck
9781556525322,Anya Seton
9780689718762,Alice Dalgliesh
9780618313662,Bethany Roberts
9780152057084,Janet S. Wong
9780316693257,James Patterson
9780446613361,James Patterson
9780070488205,James Patterson
9780778322993,James Patterson
9780316155601,James Patterson
9780613608701,James Patterson
9780312304461,James N. Frey
9780375714337,Robert D. Kaplan
9780312424930,Robert D. Kaplan
9780375508042,Robert D. Kaplan
9789706519245,Åsne Seierstad
9783546003308,Åsne Seierstad
9780802850898,Nancy White Carlstrom
9781584793823,Susan Oliver
9780385338691,Sophie Kinsella
9780373250745,Lauren Henderson
9780440241904,Sophie Kinsella
9780312932817,Jennifer Crusie
9780312932800,Jennifer Crusie
9780312932787,Jennifer Crusie
9780373771387,Jennifer Crusie
9781551668659,Jennifer Crusie
9781551669519,Jennifer Crusie
9780373772513,Jennifer Crusie
9780312940980,Jennifer Crusie
9789500426541,Jennifer Crusie
9783442448968,Jennifer Crusie
9781933771175,Jennifer Crusie
9788495618634,Jennifer Weiner
9780060096687,Anna Maxted
9781858689104,Anna Maxted
9780722539019,Anna Maxted
9780060988258,Anna Maxted
9783442454082,Anna Maxted
9780349118994,Michelle Lovric
9781573227162,Danzy Senna
9780446358583,Nelson DeMille
9780446679091,Nelson DeMille
9780446674829,Nelson DeMille
9780446679084,Nelson DeMille
9780751531244,Nelson DeMille
9780446611916,Nelson DeMille
9783548253817,Nelson DeMille
9780751531206,Nelson DeMille
9780375701474,Kay Redfield Jamison
9781852428082,Reinaldo Arenas
9780756403164,C.S. Friedman
9780451404756,Anne Stuart
9780743411479,Linda  Anderson
9781842991244,Keith Gray
9780152956028,Carolyn Meyer
9780977880430,Quentin Carter
9781930699892,Quentin W. Fleming
9780714531168,Edwin Page
9780521220231,Quentin Skinner
9780752864778,Maeve Binchy
9780810936843,Aljean Harmetz
9780679767305,Andre Dubus
9780879239480,Andre Dubus
9781400030774,Andre Dubus
9780375509322,Charles Frazier
9780262693196,Paul A. Sabatier
9780316014533,Sara Zarr
9780873527361,Sharon Rose Wilson
9780618485222,Jhumpa Lahiri
9780787976286,Donna Freitas
9780609801406,Stephen Jay Gould
9780393311396,Stephen Jay Gould
9780674891999,Stephen Jay Gould
9781400051533,Stephen Jay Gould
9780393308198,Stephen Jay Gould
9780393308570,Stephen Jay Gould
9780393311037,Stephen Jay Gould
9780393064988,Stephen Jay Gould
9780684846316,Elisabeth Kübler-Ross
9781572307025,James B. Stiff
9780099456452,Joseph Delaney
9780688033552,Jim Hougan
9780743286985,Howard F. Lyman
9780525945079,Vicki Constantine Croke
9780618436637,Donna M. Jackson
9780393326710,National Commission on Terrorist Attacks Upon The United States
9780743266864,Emma McLaughlin
9780486450063,Charles Darwin
9781400041275,Charles Darwin
9780231054751,Theodosius Dobzhansky
9780131730366,Michael D. Lyman
9780486449821,Lyman S. Spitzer Jr.
9780131198777,Michael D. Lyman
9780763626297,Rudyard Kipling
9781857151992,Rudyard Kipling
9780517266557,Rudyard Kipling
9780689877995,Rudyard Kipling
9780521598224,William Shakespeare
9780198321477,William Shakespeare
9780393974997,T.S. Eliot
9780300119947,T.S. Eliot
9780375759345,T.S. Eliot
9780670032563,Stephen King
9780224036405,Kurt Vonnegut Jr.
9780689807015,Nancy White Carlstrom
9780689851902,Nancy White Carlstrom
9780745635323,Adam Swift
9780631198192,Stephen Mulhall
9780745628479,Adam Swift
9781853754159,Max Beerbohm
9780312997830,Matt Braun
9780312970741,Matt Braun
9780810935938,Hugh Honour
9780131551138,Hugh Honour
9780131935075,Hugh Honour
9781931414166,Elizabeth Mann
9780805069372,John Patrick Diggins
9780140192070,Richard Wilhelm
9780892811458,Anonymous
9780140193350,Anonymous
9780312151225,Sarah Dening
9781932382600,Ian Edginton
9781593074746,Ian Edginton
9780762104208,Reader's Digest Association
9780895772497,William L. Simon
9780762100736,Reader's Digest Association
9784091263919,Takashi Hashiguchi
9780896892026,Davina Thomas
9780060936198,Jeffrey Ford
9780786849079,Dave Barry
9781416918080,Geraldine McCaughrean
9780743292641,Peter Walsh
9780805072457,J.M. Barrie
9780812539370,Spider Robinson
9780061131240,Diana Wynne Jones
9780064472685,Diana Wynne Jones
9780064473545,Diana Wynne Jones
9780307265784,Maeve Binchy
9781902602684,Maeve Binchy
9780099498582,Maeve Binchy
9780099498636,Maeve Binchy
9780440122098,Maeve Binchy
9780099498667,Maeve Binchy
9780385335102,Maeve Binchy
9780752876870,Maeve Binchy
9780752876818,Maeve Binchy
9780394863658,Kate McMullan
9780786222728,J.K. Rowling
9780375826894,George E. Stanley
9780375824043,George E. Stanley
9780679890546,Ron Roy
9780375813689,Ron Roy
9780375826887,George E. Stanley
9788484451143,Judy Hall
9780300116182,Catherine de Zegher
9780345483577,Dante Alighieri
9780156032599,William C. Davis
9780671024819,J.G. Passarella
9781421500911,Hayao Miyazaki
9781421500904,Hayao Miyazaki
9781585100378,Sophocles
9780226307657,Sophocles
9780375701160,Thomas Mann
9780872207295,Christopher Marlowe
9780679409960,Thomas Mann
9780679761648,Jun'ichirō Tanizaki
9780446520591,Brian L. Weiss
9780679760221,Jun'ichirō Tanizaki
9780375724749,Jun'ichirō Tanizaki
9780679761075,Jun'ichirō Tanizaki
9784770016058,Jun'ichirō Tanizaki
9780679757917,Jun'ichirō Tanizaki
9780918172020,Jun'ichirō Tanizaki
9782070401673,Jun'ichirō Tanizaki
9780552152976,Terry Pratchett
9780060890315,Terry Pratchett
9780552133258,Terry Pratchett
9780060094935,Terry Pratchett
9780060855925,Terry Pratchett
9780413771162,Terry Pratchett
9780552552646,Terry Pratchett
9780060507770,Terry Pratchett
9780061020667,Terry Pratchett
9780552146081,Terry Pratchett
9780061020704,Terry Pratchett
9780060855901,Terry Pratchett
9780413772190,Stephen Briggs
9780552146739,Terry Pratchett
9780552152945,Terry Pratchett
9780091898243,Terry Pratchett
9780552152952,Terry Pratchett
9780060541873,Terry Pratchett
9781857237252,Peter Haining
9780385609371,Terry Pratchett
9780552153157,Terry Pratchett
9780613572170,Terry Pratchett
9780552154284,Terry Pratchett
9780060012342,Terry Pratchett
9780739403457,Terry Pratchett
9780060013134,Terry Pratchett
9780575068858,Terry Pratchett
9780061051586,Terry Pratchett
9780060094966,Terry Pratchett
9780785110590,Peter Milligan
9780714843308,Murray Sayle
9780312291457,Bruce Campbell
9780806525693,Robert  Hamburger
9780425110423,Harold Coyle
9780451454072,Scott MacMillan
9780399153693,Clive Cussler
9781590525081,Randy Alcorn
9780142402245,Marie McSwigan
9780425188934,Clive Barker
9780517681138,Clive Barker
9780470046043,Mark Harlan
9780691008530,Charles W. Sydnor Jr.
9780670820559,Peter Maurice Wright
9780312320195,John Maddox Roberts
9780812564754,Sean McMullen
9780345296917,Damion Hunter
9780275942694,Avigdor Kahalani
9781574889239,Jonathan Parshall
9781580801423,Bob Madgic
9780465070596,Dorothy Roberts
9780373802487,Caitlin Brennan
9780786938216,Keith Baker
9780590444255,Francine Patterson
9780804104555,Barry Chubin
9780515100532,W.E.B. Griffin
9780345466396,Robert Fulghum
9780060922559,Richard Shenkman
9780752858623,Robert Ludlum
9780440190691,Jonathan Ryder
9780751504354,Larry Bond
9781561796779,Rick Hicks
9781563050756,R.F. Laird
9781933110332,Radclyffe
9780373771837,Diana Palmer
9780821764602,Deb Stover
9780373117192,Penny Jordan
9780451180414,Greg Iles
9780330307604,Robin Cook
9781575662459,Steve Allen
9780684871226,Larry McMurtry
9780684807546,Larry McMurtry
9780671728205,Jack Higgins
9780553282801,Leon Uris
9781600100291,Chris Ryall
9780006176954,Clive Barker
9780689876707,Catherine Hapka
851742718,Brown
9780821746219,Karen A. Bale
9780744005837,Dan Birlew
9780765305114,Robert Jordan
9780440421214,Ruth Stiles Gannett
9781402728112,Ciruelo Cabral
9780446617673,Stephanie Rowe
9780786939183,David Noonan
9781416912279,James A. Owen
9780449908402,Alan Cohen
9781857236071,Terry Brooks
9781416502043,Terry Brooks
9780345335289,Terry Brooks
9783442249756,Terry Brooks
9780517199961,Terry Brooks
9780345439499,Lester del Rey
9780099409960,Terry Brooks
9782914370318,Terry Brooks
9783442352432,Terry Brooks
9781852521417,Mary Walton
9781857230758,Terry Brooks
9781402736957,Oliver Ho
9780007104840,Spencer Johnson
9781401202422,Joe Kelly
9781401211981,Marc Andreyko
9780954734305,Sabine C. Bauer
9780451412126,D.W. Buffa
9780310217602,Terri Blackstock
9781416513414,Clive Cussler
9780671521103,Clive Cussler
9781572308688,Robert Stock
9781419954481,Sylvia Day
9780939631902,Mark Nesbitt
9780553096064,Jerry Seinfeld
9780395044995,Friedrich Dürrenmatt
9780553563382,Norman Schwarzkopf
9780195168952,James M. McPherson
9780345422910,Cecil Adams
9780345381118,Cecil Adams
9780201408256,Richard P. Feynman
9780805390476,Richard P. Feynman
9780345461582,Alan Dean Foster
9780345495846,Alan Dean Foster
9780345495815,Alan Dean Foster
9780345406446,Alan Dean Foster
9782290011157,Alan Dean Foster
9780345468390,Alan Dean Foster
9780345323903,Alan Dean Foster
9780727845641,Alan Dean Foster
9780743498296,Alan Dean Foster
9780441248834,Alan Dean Foster
9780345443007,Alan Dean Foster
9780446362375,Alan Dean Foster
9780345495839,Alan Dean Foster
9780671854058,Alan Dean Foster
9780060518516,Alan Dean Foster
9780441008476,Alan Dean Foster
9780446352642,Alan Dean Foster
9780345418616,Alan Dean Foster
9780143039846,Ryūnosuke Akutagawa
9780071418584,Leil Lowndes
9780439895569,Lucille Colandro
9780679783206,Stephen Crane
9780451526472,Stephen Crane
9781402726637,Oliver Ho
9780765348449,Robert Jordan
9780812513752,Robert Jordan
9781841491837,Robert Jordan
9781586633578,SparkNotes
9780764587269,Mary Wollstonecraft Shelley
9780785116349,Gary Friedrich
9780743255783,Mary Wollstonecraft Shelley
9781419542244,Mary Wollstonecraft Shelley
9780553576375,Theodore Roszak
9780452269682,Mary Wollstonecraft Shelley
9780452273375,Christopher Bram
9780766608283,Mary Wollstonecraft Shelley
9780684850627,R. Gary Patterson
9780879100360,Harpo Marx
9780671470722,Joe Adamson
9780895873316,Ray McAllister
9780373793181,Sarah Mayberry
9780373793242,Sarah Mayberry
9780670034574,Robert Greene
9781400052219,Marc Eliot
9780760328248,Starr Smith
9781569803103,Michael Munn
9780061094231,Stuart Woods
9780876121511,Paramahansa Yogananda
9780425039298,John G. Fuller
9780393703276,Babette Rothschild
9780842356299,Karen Kingsbury
9780440236634,Mary Balogh
9780820321752,Sue William Silverman
9780689854590,Christopher Pike
9780671892678,Sandra Benítez
9780451211446,Linda Lay Shuler
9780385496056,Shauna Singh Baldwin
9780373078547,Maggie Shayne
9781416530749,Judith McNaught
9780553581850,Teresa Medeiros
9780756622381,James Luceno
9780756630522,Daniel  Wallace
9780756614195,James Luceno
9780761554912,Michael Littlefield
9780345477606,Ann Margaret Lewis
9780345449016,Daniel  Wallace
9780345463050,Troy Denning
9781593077099,Welles Hartley
9780345477385,Timothy Zahn
9780810959361,John Knoll
9781569719626,John Ostrander
9780345494764,J.W. Rinzler
9780345449030,W. Haden Blackman
9780811828031,Wesley Martin
9780756623432,Bonnie Burton
9781593076276,Thomas Andrews
9780345449023,W. Haden Blackman
9781593076405,John Jackson Miller
9780811848831,Stephen J. Sansweet
9781593075538,John Ostrander
9780811821841,Robin  Davis
9780345449009,Daniel  Wallace
9780345475824,George Lucas
9781569716199,Dave Land
9780439681308,David Levithan
9781593073527,John Ostrander
9781593074821,John Ostrander
9780099410386,Troy Denning
9780756611286,James Luceno
9780811828697,Terryl Whitlatch
9780861714971,Matthew Bortolin
9781593077112,Rob Williams
9781569719640,Scott Allie
9780345428837,Matthew Woodring Stover
9780756611293,Curtis Saxton
9781593075675,W. Haden Blackman
9781593074661,Ron Marz
9780345463098,Sean Stewart
9781401302337,Brian Copeland
9780933121263,Yosef A.A. Ben-Jochannan
9780803283855,Black Elk
9781416509080,Eric Flint
9781416509387,Eric Flint
9780373612116,Tom Arnett
9780060727536,Johnny Cash
9780306813689,Michael Streissguth
9781416527299,Eric Bischoff
9781596432949,Amy Goldman Koss
9781577314035,Joseph Campbell
9781577312093,Joseph Campbell
9780385418867,Joseph Campbell
9780316013314,Bob Spitz
9781592402694,Geoff Emerick
9780810959118,Simon Wells
9780060844097,Steve Turner
9780743235655,Philip Norman
9781579120580,Alan Aldridge
9780966264920,Bruce Spizer
9781843537205,Chris Ingham
73999960822,The Beatles
9780451207357,Peter     Brown
9780674016361,Devin McKinney
9780385315173,Mark Hertsgaard
9780517581001,Mark Lewisohn
9780711983083,Keith Badman
9780618251452,Peter J. Smith
9780062736987,Steve Turner
9780393328868,Hunter Davies
9780028621302,Richard Buskin
9780380796984,Maxwell Mackenzie
9780140165302,Meredith Daneman
9780375709227,Thomas Lewis
9780684854465,Howard F. Lyman
9781567313987,Dan Millman
9780451218049,J.R. Ward
9780553525021,J.R.R. Tolkien
9780375753107,Marcel Proust
9780701137687,Marcel Proust
9780800631284,Phyllis A. Bird
9788172235222,Nayantara Sahgal
9780471272427,Robert Todd Carroll
9780393322965,Mark Crispin Miller
9781573928915,Charles Mackay
9780471133124,Martin S. Fridson
9780934380232,Gustave Le Bon
9780439405577,Kathryn Lasky
9780439405584,Kathryn Lasky
9780439405591,Kathryn Lasky
9780142403228,Kathryn Lasky
9780312878603,Arthur C. Clarke
9780345452511,Arthur C. Clarke
9780646418421,Bram Stoker
9780486297163,Bram Stoker
9781852424473,David Goodis
9781852426743,David Goodis
9781852424497,David Goodis
9781416912330,Alma Flor Ada
9780671034436,Carolyn Keene
9780671691325,Carolyn Keene
9780803273597,Stan Hoig
9781593072285,Masamune Shirow
9781845760182,Masamune Shirow
9781421513942,Masaki Yamada
9780061140501,Cait London
9780373764198,Cait London
9780060001810,Cait London
9780373483372,Cait London
9781401204105,Robert Kanigher
9781563898419,Robert Kanigher
9781401212483,Joe Kubert
9781427802118,Mine Yoshizaki
9780024181909,William Strunk Jr.
9781416509370,David Weber
9781587155871,Lawrence Watt-Evans
9780743292436,Phillip C. McGraw
9780743272094,Phillip C. McGraw
9781558321823,Martha Heineman Pieper
9780689846175,Amy Tan
9780006550433,Amy Tan
9780007170401,Amy Tan
9781597770767,Amy Tan
9781582433455,Debra Marquart
9780126801262,Michael Syvanen
9780571214266,Lawrence Durrell
9780571225552,Lawrence Durrell
9780312172251,Gordon Bowker
9780618074518,Anita Desai
9780140238136,Anita Desai
9780618056804,Anita Desai
9781578067596,Kristian Fraga
9781842931851,Colin Wilson
9780394718132,Colin Wilson
9780856684982,Miguel de Cervantes Saavedra
9780446526418,Paul Burrell
9781400095292,James Ellroy
9780375704710,James Ellroy
9781400095308,James Ellroy
9780375727375,James Ellroy
9780061014093,Nancy Bartholomew
9780684802039,Stephen R. Covey
9780743269513,Stephen R. Covey
9780743297301,Stephen M.R. Covey
9781594481949,Steven Johnson
9781594489259,Steven Johnson
9780151327737,Arthur C. Clarke
9780786702275,Kim Newman
9781403967923,David Neiwert
9781555600389,William H. Keith Jr.
9780756404321,C.S. Friedman
9780756400439,C.S. Friedman
9780756403140,C.S. Friedman
9780756403188,C.S. Friedman
9780886774448,C.S. Friedman
9780886777999,C.S. Friedman
9780060511135,Elizabeth Lowell
9780373772520,Elizabeth Lowell
9781551669045,Elizabeth Lowell
9780380763399,Elizabeth Lowell
9780060511104,Ann Maxwell
9780373771257,Elizabeth Lowell
9780747253747,Joan Jonker
9780618339556,Jim  Murphy
9780553586077,Tim LaHaye
9781556526008,Anya Seton
9781556526442,Anya Seton
9780449236413,Anya Seton
9780805072839,Todd Gitlin
9780520239326,Todd Gitlin
9780553372120,Todd Gitlin
9780231124928,Todd Gitlin
9780520040243,Todd Gitlin
9780843104363,Joan Holub
9780142300190,Joan Holub
9780451139696,Stephen King
9780143039914,Edgar Allan Poe
9780060830939,Edgar Allan Poe
9781931082723,H.P. Lovecraft
9780060957902,H.P. Lovecraft
9780345350800,H.P. Lovecraft
9780345331052,H.P. Lovecraft
9780345384225,H.P. Lovecraft
9781589943070,Pat Harrigan
9780345384218,H.P. Lovecraft
9780152054519,Carolyn Meyer
9780152050863,Carolyn Meyer
9780152054472,Carolyn Meyer
9780152051167,Carolyn Meyer
9788478886746,Carolyn Meyer
9781588467980,Monte Cook
9780197261118,Lewis B. Namier
9780373870288,Loree Lough
9780486287768,Candace Ward
9780486286563,Bob Blaisdell
9781551114125,Sarah Fielding
9780761417101,Debra Hess
9780761417132,Debra Hess
9780761417071,Debra Hess
9780761417125,Debra Hess
9780761417095,Debra Hess
9780684831831,Kay Redfield Jamison
9780195135794,Frederick K. Goodwin
9780425127261,Paul J. Mikol
9780070456716,Raymond T. McNally
9781932051292,Larry Young
9780393307009,Stephen Jay Gould
9780195101287,G. Edward White
9781584655800,William C. Dowling
9780870541858,James Robert Smith
9781568820408,Robert M. Price
9780801882982,Cynthia J. Arnson
9780312257378,Frederick Douglass
9780451529947,Frederick Douglass
9780743487771,Frederick Douglass
9780940450790,Frederick Douglass
9780345478238,Frederick Douglass
9788483105023,Reinaldo Arenas
9780142000199,Reinaldo Arenas
9780140157185,Reinaldo Arenas
9780778323563,Anne Stuart
9780451408693,Anne Stuart
9780778324782,Anne Stuart
9780778322733,Anne Stuart
9781551665719,Anne Stuart
9780380776047,Anne Stuart
9780451192523,Anne Stuart
9780821760536,Anne Stuart
9780140383195,Jean Van Leeuwen
9780142300848,Jean Van Leeuwen
9781416520399,Marta Acosta
9780618196258,Joan Aiken
9780395971284,Joan Aiken
9780006754893,Joan Aiken
9780618070237,Joan Aiken
9780395971857,Joan Aiken
9780812538830,Vella Munn
9780836246216,Charlotte Lyons
9780060081713,Mary Engelbreit
9780824521233,Jason King
9780787982379,Donna Freitas
9780887511127,Mary Ashworth
9781563892479,David Wojnarowicz
9781592851614,Bill Pittman
9780198601739,Elizabeth Knowles
9780521638760,Quentin Skinner
9780521398336,Quentin Skinner
9781594480676,Danzy Senna
9781565044043,Phil Brucato
9781581126501,Charles Tandy
9780786845033,Laura Driscoll
9781416915041,Dave Aikins
9783822856499,Richard Kern
9780415247962,Stephen Mulhall
9780805069563,John W. Dean
9781565048201,Keith Herber
9781568821788,Keith Herber
9780812927634,United Feature Syndication
9780064440950,Syd Hoff
9780060225353,Syd Hoff
9780064440578,Syd Hoff
9780064441766,Syd Hoff
9780805427776,Susan    Oliver
9780929005492,Shannon Hengen
9780689716041,Alice Dalgliesh
9780976234968,Quentin Carter
9780701179793,Susan Hill
9780701176815,Susan Hill
9781567921892,Susan Hill
9780099462101,Susan Hill
9781585678761,Susan Hill
9780198145707,Aeschylus
9784757506206,Hiromu Arakawa
9784757508552,Hiromu Arakawa
9784757509665,Hiromu Arakawa
9784757507913,Hiromu Arakawa
9784757512306,Hiromu Arakawa
9780140128468,Irvin D. Yalom
9781596440784,Fyodor Dostoyevsky
9781933372136,Jane Gardam
9780099284291,Irvine Welsh
9781903254387,Gavin Baddeley
9781840681123,Georges Bataille
9780816643004,William A. Cohen
9781560257011,John Waters
9780060593209,Victoria Alexander
9780380818204,Victoria Alexander
9780060593193,Victoria Alexander
9780060001445,Victoria Alexander
9780060001452,Victoria Alexander
9780060517618,Victoria Alexander
9780767904612,Mark Epstein
9780231102438,John D. Cox
9780517222850,Rosamunde Pilcher
9780821718254,William W. Johnstone
9780099601111,Michael Crichton
9780520231511,Jonathan  Andrews
9780753812938,Iain Crichton Smith
9781406955811,J.M. Barrie
9780553273861,Joseph Wambaugh
9780553763249,Joseph Wambaugh
9780763625894,Kate DiCamillo
9780763618988,Kate DiCamillo
9780763623326,Kate DiCamillo
9780763625290,Kate DiCamillo
9780763622701,Kate DiCamillo
9780763630140,Kate DiCamillo
9780140620276,George Eliot
9781857331646,Stephen  Mansfield
9780521476768,Lloyd P. Gerson
9780765345707,David Lubar
9780765357663,David Lubar
9780618439096,David Lubar
9781891830600,Craig Thompson
9781593070694,Craig Thompson
9780375714764,Craig Thompson
9782840558590,Craig Thompson
9780520206397,Bernard Taper
9781857024692,Mary S. Lovell
9780865473010,Beryl Markham
9780425214435,John Sandford
9780060084530,Bernard Cornwell
9780425204306,John Sandford
9780425205815,John Sandford
9780743484190,John Sandford
9780425141236,John Sandford
9780758212382,Gwynne Forster
9781844675739,Jean Baudrillard
9780761956921,Jean Baudrillard
9780231121002,Jean Baudrillard
9788497934329,Salman Rushdie
9780425213612,Shayla Black
9780060002053,Stephanie Laurens
9780312352363,L.A. Banks
9781419953965,Lora Leigh
9780821780572,Rona Sharon
9783861878759,Kingdome 19
9780786809608,Melissa Kantor
9780060760823,Gregory Maguire
9780064408745,Gregory Maguire
9780064405959,Gregory Maguire
9780060546571,Gregory Maguire
9783423242301,Gregory Maguire
9780312346065,Nancy Tillman
9780764136313,Milan Trenc
9780618084746,Carson McCullers
9780141185224,Carson McCullers
9781857152746,Muriel Spark
9781400042067,Muriel Spark
9780684804422,F. Scott Fitzgerald
9780140435191,Thomas Hardy
9780674673779,Toni Morrison
9780786812912,Toni Morrison
9780061120060,Zora Neale Hurston
9780310259664,J. Scott Duvall
9780020518600,Ernest Hemingway
9780941807555,Alice Wong
9780312315733,Tom Perrotta
9780316890663,Robb Forman Dew
9780142001745,Sue Monk Kidd
9781841952888,Will Ferguson
9780553011807,Ray Bradbury
9780316911481,Cecily von Ziegesar
9780805850840,Jasmine C.M. Luk
9780330375467,Jon Ronson
9781550546002,Will Ferguson
9780060525101,Will Ferguson
9780851513348,Sinclair B. Ferguson
9780316013307,Robb Forman Dew
9780521002936,Steven Nadler
9781555424435,David A. Nadler
9780743484879,William Shakespeare
9780872861909,Georges Bataille
9780809015566,Detlev J.K. Peukert
9781400031184,Ruth Rendell
9780440169123,Reginald Hill
9780192803467,Geraldine Pinch
9780425151044,Claudia Bishop
9780812565881,Jane Austen
9780515133080,Emma Holly
9780192804785,Jane Austen
9780140434255,Jane Austen
9781593083366,Jane Austen
9781593080495,Jane Austen
9781586633790,SparkNotes
9780316831116,Ronald Takaki
9780688140717,Elan Golomb
9780967469782,Woody Hochswender
9780345910905,Barbara W. Tuchman
9781559277587,Agatha Christie
9781400076505,Julian Barnes
9780786848690,Eoin Colfer
9788497939218,Eoin Colfer
9780439573887,Eoin Colfer
9780307343116,Eoin Colfer
9780670913527,Eoin Colfer
9781568986197,Geoffrey Batchen
9780440238409,Mitali Perkins
9780312980382,Wilbur Smith
